,ngram,count
762,"""i think i've",1
763,think i've spent,1
764,i've spent all,1
765,spent all my,1
767,my money and,1
783,[verse 2] mr,1
768,money and your,1
769,"and your friends""",1
770,"your friends"" [chorus]",1
771,"friends"" [chorus] oh",1
772,[chorus] oh how,1
779,paris again oh,1
780,again oh how,1
803,i'm starting to,1
804,starting to cheat,1
805,to cheat on,1
834,there was a,1
827,suppose you know,1
828,you know where,1
829,know where this,1
830,where this train,1
831,this train goes,1
832,train goes there,1
833,goes there was,1
835,was a party,1
806,cheat on my,1
836,a party that,1
837,party that she,1
838,that she had,1
839,had to miss,1
840,to miss because,1
841,miss because her,1
842,because her friend,1
826,don't suppose you,1
825,i don't suppose,1
823,overdose and i,1
822,an overdose and,1
807,on my girlfriend,1
808,my girlfriend again,1
809,girlfriend again i,1
810,again i caught,1
811,i caught her,1
812,caught her picking,1
813,her picking her,1
814,picking her nose,1
815,her nose as,1
816,nose as the,1
817,as the crowd,1
818,the crowd cheered,1
819,crowd cheered for,1
820,cheered for an,1
821,for an overdose,1
926,"myself"" and then",1
928,then she pointed,1
1100,hmm over terrain,1
1039,too much and,1
1032,something and i,1
1033,i don't think,1
1034,don't think that's,1
1035,think that's asking,1
1036,that's asking for,1
1037,asking for too,1
1038,for too much,1
1040,much and when,1
1030,to feel something,1
1041,and when i,1
1042,when i go,1
1043,i go to,1
1044,go to sleep,1
1045,to sleep it's,1
1046,sleep it's when,1
1047,it's when she,1
1031,feel something and,1
1029,wants to feel,1
1049,she begins to,1
1019,hair is brown,1
1012,love her child,1
1013,her child nevertheless,1
1014,child nevertheless [verse,1
1015,nevertheless [verse 2],1
1016,[verse 2] my,1
1017,2] my hair,1
1018,my hair is,1
1020,is brown she's,1
1028,just wants to,1
1021,brown she's scared,1
1022,she's scared to,1
1023,scared to touch,1
1024,to touch and,1
1025,touch and she,1
1026,and she just,1
1027,she just wants,1
1048,when she begins,1
1050,begins to weep,1
929,she pointed at,1
1091,sky simply to,1
1084,she prayed that,1
1085,prayed that we'd,1
1086,that we'd fall,1
1087,we'd fall from,1
1088,fall from the,1
1089,from the sky,1
1090,the sky simply,1
1092,simply to alleviate,1
1082,dad again she,1
1093,to alleviate the,1
1094,alleviate the pain,1
1095,the pain over,1
1096,pain over the,1
1097,over the water,1
1098,the water hmm,1
1099,water hmm over,1
1083,again she prayed,1
1081,my dad again,1
1051,to weep [chorus],1
1071,down [verse 3],1
1052,weep [chorus] she's,1
1054,she's appalled by,1
1055,appalled by not,1
1056,by not loving,1
1057,not loving me,1
1058,loving me at,1
1070,lays down [verse,1
1072,[verse 3] we,1
1080,see my dad,1
1073,3] we got,1
1074,we got a,1
1075,got a plane,1
1076,a plane oh,1
1077,plane oh to,1
1078,oh to see,1
1079,to see my,1
1011,to love her,1
1010,like to love,1
1009,she'd like to,1
957,on bethnal green,1
950,"scene "" but",1
951,""" but i",1
952,but i was,1
953,i was picking,1
954,was picking up,1
955,picking up on,1
956,up on bethnal,1
958,bethnal green she,1
948,of the scene,1
959,green she said,1
961,said i've been,1
962,i've been romanticizing,1
963,been romanticizing heroin,1
964,romanticizing heroin [chorus],1
965,heroin [chorus] and,1
966,[chorus] and oh,1
949,"the scene """,1
947,i'm out of,1
1008,gone she'd like,1
937,in a well,1
930,pointed at the,1
931,at the bag,1
932,the bag of,1
933,bag of her,1
934,of her dreams,1
935,her dreams in,1
936,dreams in a,1
938,a well posh,1
946,babe i'm out,1
939,well posh magazine,1
940,posh magazine i,1
941,magazine i said,1
942,"i said ""i'm",1
943,"said ""i'm done",1
944,"""i'm done babe",1
945,done babe i'm,1
967,and oh how,1
968,to paris to,1
969,paris to paris,1
999,hurts her chest,1
992,anymore she tries,1
993,she tries her,1
994,tries her best,1
995,her best but,1
996,best but it,1
997,but it hurts,1
998,it hurts her,1
1000,her chest and,1
970,again [verse 1],1
1001,chest and even,1
1002,and even though,1
1003,even though her,1
1004,though her sun,1
1005,her sun is,1
1006,sun is gone,1
1007,is gone she'd,1
991,working anymore she,1
990,be working anymore,1
989,to be working,1
988,seem to be,1
972,1] and she,1
973,and she lays,1
975,lays down on,1
976,down on her,1
977,on her bedroom,1
978,her bedroom floor,1
979,bedroom floor the,1
980,floor the chemicals,1
981,the chemicals that,1
982,chemicals that make,1
983,that make her,1
984,make her love,1
985,her love don't,1
986,love don't seem,1
987,don't seem to,1
2814,oh,1
